SupplierName,Dept,Service,NatAnal,ModuleName,Company,Account,Site,Section,Structure,Intercompany,Nature,Major,Minor,GroupSectionAndDescription,LedgerName,Source,Category,SupplierNumber,SupplierName_Fake,DocumentCurrency,Ledgercurrency,AmoutinEUR,DebitEnteredAmount,CreditEnteredAmount,DebitAccountedAmount,CreditAccountedAmount,DateCreated,POOrderedDate,DueDate
UKFZB RUO INC,IN,Communications,Capitalized production (PRIM),PO,Apex Innovations Ltd,6448100,RIO,14680B,7956,415,N97_FE_F,MAJ21_Allocation_DORD,MIN0965,1458 ISIT BSS Entreprises Services (ES),MX_839_PL_MXN,MassAllocation,Interface,12,Premier Manufacturing Co,CAD,BRL,9781.59,586.21,0,605.76,0,08/12/2025,10/16/2025,10/23/2025
WGDRN PEA INC,IN,DIR,Other expenses,INV,TechnoGlobal Industries,6871100,PP1,14660A,7950,796,N24_FE_MISC_INCOME_F,MAJ10_Advertising_F,MIN1110,1470 ISIT BSS IS Region managers (ISRM),MX_839_PL_USD,MICH_EPW_GLJRNLINTF,GL_Payroll,39,Leading Products Corp,GBP,USD,674288.41,950.2,0,183.41,0,02/15/2025,04/19/2025,04/27/2025
RMNVB YRA INC,DIR,DIR,Depreciation,GL,Quantum Dynamics Group,6135000,GRU,14580A,7956,200,N94_ENERGY_F,MAJ16_Restructuring,MIN0915,1432 ISIT Region Direction,BR_414_PL_BRL,Projects,GL_AutoPrepa_AutoReverse,26,Strategic Industries Inc,CAD,BRL,757300.51,690.16,0,775.22,0,01/16/2023,12/09/2024,09/19/2025
ODENK MSP INC,DIR,MASS ALLOC,Capitalized production (PRIM),PA,Apex Innovations Ltd,6261000,MTC,14580A,7950,589,N81_MASA_F,MAJ16_FA_Disposal,MIN0610,1456 ISIT Charge back central,US_415_PL_USD,CLL F189 INTEGRATED RCV,Debit Memos,13,Integrated Manufacturing,EUR,MXN,729704.69,399.53,0,376.0,0,08/29/2023,01/15/2025,05/31/2025
HRFTJ BII INC,BSS,IN DIR,Purchases,PA,Apex Innovations Ltd,6437704,LAV,14680C,7950,409,N97_FE_F,MAJ21_Allocation_DORD,MIN0916,1472 Allocation unpaid intra group invoices by companies from South America,CA_407_PL_CAD,Receivables,GL_AutoPrepa,17,Professional Resources Ltd,GBP,CAD,221077.31,591.97,0,103.37,0,07/20/2024,10/03/2024,10/18/2024
VTXBP GUD INC,MQ,Group EUX,External Resources,PO,Quantum Dynamics Group,6877100,PPC,14520A,7950,407,N93_ENERGY_V,MAJ20_Allocation_MASA_F,MIN0511,1444 ISIT Infra Service Line NET (Network),MX_839_PL_MXN,CLL F189 INTEGRATED RCV,Labor Cost,41,Standard Products Company,MXN,BRL,501523.01,423.9,0,546.88,0,07/14/2024,09/22/2025,09/29/2025
XFWUV ZGZ INC,DIR,SC,External Resources,INV,TechnoGlobal Industries,6184000,GRU,14580A,7956,723,N94_ENERGY_F,MAJ16_FA_Disposal,MIN0915,9815 Expenses to be reinvoiced or reallocated,CA_407_PL_CAD,,Usage Cost,48,Modern Solutions LLC,EUR,BRL,774371.18,385.79,0,887.69,0,01/03/2024,01/31/2024,02/02/2024
MHHZC NYT INC,MQ,DEV,Maintenance & Rental,INV,TechnoGlobal Industries,6163000,LAV,98158Z,7950,511,N88_CESSIONS_DORD,MAJ20_Cascade_ENERGY_F,MIN0230,1468 ISIT BSS Management,MX_589_PL_MXN,Payables,GL_Adjustment,43,Universal Products LLC,CAD,CAD,745871.4,39.93,0,214.03,0,03/28/2023,01/03/2024,02/10/2025
JLIDZ GVO INC,BSS,AFFILIATE,Travels,INV,Quantum Dynamics Group,6419999,CGR,96501C,7950,409,N11_MASA_F,MAJ20_Cascade_MASA_F,MIN0965,1436 ISIT Infra Service Line EUX (End User Experience),,Manual,Reclass,27,Modern Solutions LLC,CAD,MXN,264011.73,944.22,0,868.63,0,08/16/2025,09/22/2025,10/28/2025
NDWBY MQJ INC,DIR,D1 DAP,Telecom Data,AP,TechnoGlobal Industries,6437110,RES,96500Q,7956,567,N10_MASA_V,MAJ03_Temporary_Other_Labor_V,MIN2005,1448 ISIT Infra Transverse operations (GOM),CA_407_PL_CAD,Receivables,GL_Financial_AutoReversal,3,Universal Supply Chain,MXN,CAD,728047.66,334.52,0,118.61,0,07/03/2024,03/21/2025,05/20/2025
FAMWK ODE INC,MQ,SC,Internal,PA,Nexus Enterprise Holdings,6240045,MTC,14680B,7956,796,N23_FE_TRAVEL_F,MAJ09_Travel_F,MIN0955,9650 Other operational expenses & revenues,,Cost Management,Depreciation,29,Standard Industries Inc,MXN,USD,206245.83,69.3,0,924.63,0,02/09/2024,10/31/2024,04/15/2025
XIRPT LDY INC,IN,MF,Internal,AP,Apex Innovations Ltd,6251000,CGR,96500Q,7956,407,N97_FE_F,MAJ07_Transportation_V,MIN0950,1472 Allocation unpaid intra group invoices by companies from South America,MX_839_PL_MXN,,GL_AutoPrepa,16,Global Tech Solutions,GBP,USD,521711.31,634.64,0,317.65,0,07/22/2025,08/06/2025,08/26/2025
DNNXO WZL INC,DIR,MF,Internal,PO,Quantum Dynamics Group,6811200,PPC,98158Z,7956,567,N97_FE_F,MAJ06_Utilities_Energy_V,MIN0430,1464 ISIT BSS Research & development (RD),MX_839_PL_MXN,Cost Management,GL_Payroll,16,Premier Logistics Co,BRL,USD,972242.51,360.35,0,659.01,0,01/31/2024,05/02/2024,05/04/2024
DIITL TPK INC,MQ,D1 DAP,Capitalized production (PRIM),GL,Nexus Enterprise Holdings,6416999,RES,14640A,7956,796,N11_MASA_F,MAJ10_Advertising_F,MIN0320,1468 ISIT BSS Management,,,GL_Supplier_Auto_Reversal,49,Advanced Materials Group,CAD,BRL,57989.75,59.1,0,666.66,0,06/01/2023,01/09/2024,07/16/2025
ADTAC NGC INC,IN,MQ,Other expenses,PO,Nexus Enterprise Holdings,6748000,RES,14580B,7956,723,N91_MASA_F,MAJ15_Depreciation_F,MIN0410,9815 Expenses to be reinvoiced or reallocated,BR_414_PL_BRL,Payables,Addition,30,Leading Products Corp,BRL,USD,990613.42,392.11,0,517.02,0,02/04/2024,07/20/2025,07/31/2025
CEAQC FBV INC,DIR,D1 DAP,Purchases,GL,TechnoGlobal Industries,6076700,RIO,14680B,7956,511,N94_ENERGY_F,MAJ21_Allocation_DORD,MIN1120,1462 ISIT BSS Production Sytems (PS),MX_589_PL_MXN,Receivables,GL_Allocation,33,Mega Solutions LLC,CAD,USD,504327.37,209.51,0,85.72,0,08/22/2023,12/12/2024,06/28/2025
LHGNH JEJ INC,MQ,OTHER OP,Capitalized production (PRIM),GL,Meridian Solutions Corp,6453000,CGR,14580A,7950,409,N87_FE_F,MAJ02_Prod_Maint_Wages_V,MIN0520,1436 ISIT Infra Service Line EUX (End User Experience),US_415_PL_USD,,CIP Adjustment,47,Integrated Manufacturing,GBP,USD,488247.85,291.24,0,146.5,0,10/04/2024,02/21/2025,04/20/2025
XUGFF KEQ INC,IN,Security,Salaries,INV,Nexus Enterprise Holdings,6418204,RIO,98281C,7950,796,N88_CESSIONS_DORD,MAJ20_Cascade_DEPRECIATION_F,MIN2063,1444 ISIT Infra Service Line NET (Network),MX_839_PL_MXN,MICH_EPW_GLJRNLINTF,GL_Intercompany,44,Strategic Industries Inc,EUR,CAD,781842.95,182.68,0,788.33,0,05/06/2023,06/06/2025,10/31/2025
VIRQZ BLA INC,IN,Infra - Projects,Internal,AP,Quantum Dynamics Group,6114000,GRU,14480A,7956,415,N87_FE_F,MAJ05_Maintenance_F,MIN1630,9815 Expenses to be reinvoiced or reallocated,,Recurring,Debit Memos,16,Precision Parts Corp,USD,BRL,454163.44,871.12,0,828.0,0,11/06/2024,01/01/2025,04/10/2025
WAIFC HCT INC,BSS,DEV,Maintenance & Rental,PO,Quantum Dynamics Group,6743000,MAN,14600A,7950,723,N97_FE_F,MAJ07_Transportation_V,MIN2071,1448 ISIT Infra Transverse operations (GOM),US_415_PL_USD,Recurring,Misc Receipts,49,Professional Services Corp,GBP,MXN,597192.63,812.04,0,411.97,0,05/21/2024,10/08/2025,10/18/2025
PNTAD IXV INC,DIR,MQ,Internal,AP,Meridian Solutions Corp,6468201,PPC,14400A,7956,407,N91_MASA_F,MAJ15_Depreciation_F,MIN0923,1444 ISIT Infra Service Line NET (Network),CA_407_PL_CAD,,GL_Adjustment,8,First Class Manufacturing,CAD,CAD,549906.37,128.01,0,611.2,0,12/28/2024,06/01/2025,09/05/2025
HRFTJ BII INC,IN,Infra - Projects,Internal,AP,TechnoGlobal Industries,6310707,RES,96500N,7956,0,N23_FE_TRAVEL_F,MAJ10_Advertising_F,MIN1110,1434 ISIT Method & Quality,MX_839_PL_MXN,Cost Management,GL_Financial_AutoReversal,44,Dynamic Solutions Group,CAD,USD,15801.16,907.16,0,796.52,0,03/21/2025,07/01/2025,07/16/2025
UBFPA VIR INC,DIR,Group EC,Telecom Voice,AP,Apex Innovations Ltd,6438100,PP1,14320J,7956,589,N22_FE_F,MAJ20_Cascade_ENERGY_V,MIN0505,1444 ISIT Infra Service Line NET (Network),US_415_PL_USD,,GL_Adjustment,39,Elite Distribution Corp,MXN,BRL,522785.79,10.35,0,455.22,0,11/24/2023,12/23/2023,08/21/2024
NWNQI KQP INC,IN,D1 DAP,Training,GL,Nexus Enterprise Holdings,6115701,PPC,14360A,7950,407,N93_ENERGY_V,MAJ06_Utilities_Energy_V,MIN2005,1448 ISIT Infra Transverse operations (GOM),BR_414_PL_BRL,,Reclass,49,Quality Components Ltd,CAD,MXN,428027.39,615.43,0,740.36,0,10/05/2023,01/07/2025,04/10/2025
SSCYP WBG INC,IN,RD,Travels,PA,Meridian Solutions Corp,6448100,GRU,96500Q,7956,409,N88_CESSIONS_DORD,MAJ05_Maintenance_F,MIN0845,1448 ISIT Infra Transverse operations (GOM),BR_414_PL_BRL,CLL F189 INTEGRATED RCV,Reclass,17,Modern Equipment Corp,MXN,BRL,380776.62,409.24,0,907.83,0,03/03/2023,05/24/2024,09/13/2024
QTFXO IAY INC,BSS,ES,Training,INV,TechnoGlobal Industries,6030000,PPC,98158Z,7950,567,N22_FE_F,MAJ20_Cascade_MASA_F,MIN0919,1456 ISIT Charge back central,US_415_PL_USD,MICH_CAW_GLJRNLINTF,GL_Equity,4,Elite Distribution Corp,GBP,USD,789150.43,637.54,0,478.48,0,09/14/2025,10/12/2025,10/21/2025
ZZHGR PIO INC,IN,SC,Travels,AP,TechnoGlobal Industries,6457200,DDD,98281C,7956,511,N30_ENERGY_V,MAJ02_Prod_Maint_Wages_V,MIN2071,1468 ISIT BSS Management,MX_839_PL_USD,Payables,GL_AutoPrepa_AutoReverse,43,Superior Technologies Inc,MXN,BRL,164849.34,629.96,0,443.35,0,02/06/2024,09/28/2025,10/26/2025
FKPBU RYS INC,MQ,RD,Telecom Voice,AP,Apex Innovations Ltd,6211000,DDD,14580A,7956,589,N88_CESSIONS_DORD,MAJ09_Travel_F,MIN2071,1462 ISIT BSS Production Sytems (PS),MX_589_PL_MXN,Assets,Labor Cost,21,Quality First Industries,EUR,USD,340738.07,305.32,0,255.64,0,03/18/2025,09/19/2025,10/29/2025
QIKKN UND INC,BSS,MASS ALLOC,Telecom Data,INV,Nexus Enterprise Holdings,6447105,MXA,14320H,7950,796,N23_FE_TRAVEL_F,MAJ05_Maintenance_V,MIN0320,1434 ISIT Method & Quality,,Projects,Interface,23,Mega Solutions LLC,EUR,MXN,856611.7,100.8,0,18.87,0,09/15/2023,12/04/2024,07/31/2025
NSAIV UBH INC,MQ,OTHER OP,Travels,PO,TechnoGlobal Industries,6457220,DDD,14580B,7950,723,N97_FE_F,MAJ16_Restructuring,MIN0918,1472 Allocation unpaid intra group invoices by companies from South America,US_415_PL_USD,MICH_EPW_GLJRNLINTF,GL_Allocation_Auto_Revers,16,Professional Resources Ltd,GBP,USD,767398.81,673.06,0,335.08,0,05/28/2025,08/08/2025,08/20/2025
XUGFF KEQ INC,IN,GOSM,Purchases,AP,Apex Innovations Ltd,6417204,RIO,14360A,7950,0,N22_FE_F,MAJ15_Depreciation_F,MIN0430,1466 ISIT BSS Supply Chain (SC),US_415_PL_USD,Projects,GL_Supplier_Auto_Reversal,27,Modern Equipment Corp,BRL,CAD,479394.52,407.12,0,723.43,0,10/23/2024,12/25/2024,01/03/2025
UDBFQ KMU INC,DIR,ES,Training,GL,Apex Innovations Ltd,6467200,MXA,96501C,7956,567,N30_ENERGY_V,MAJ21_Allocation_DORD,MIN0936,1432 ISIT Region Direction,MX_839_PL_MXN,Recurring,GL_Intercompany,17,Certified Distribution Corp,GBP,USD,645268.61,229.52,0,688.69,0,02/14/2024,01/15/2025,03/19/2025
NXIVA CVA INC,IN,Communications,Salaries,AP,Apex Innovations Ltd,6447707,MTC,14640A,7956,0,N10_MASA_V,MAJ20_Cascade_ENERGY_V,MIN1630,1462 ISIT BSS Production Sytems (PS),BR_414_PL_BRL,Cost Management,GL_Allocation_Auto_Revers,33,Leading Edge Technologies,USD,USD,629939.3,95.4,0,293.92,0,05/18/2025,08/16/2025,10/22/2025
BIIZY IMA INC,MQ,MF,External Resources,INV,Nexus Enterprise Holdings,6417704,GRU,98158Z,7950,409,N21_FE_V,MAJ09_General_Overhead_V,MIN0915,1440 ISIT Infra Data centre & applications platforms (DAP),US_415_PL_USD,CLL F189 INTEGRATED RCV,GL_Financial,13,Integrated Manufacturing,BRL,MXN,512099.77,836.35,0,763.61,0,04/08/2025,09/06/2025,10/28/2025
QOVUT UCK INC,IN,NET,Maintenance & Rental,INV,Quantum Dynamics Group,6448715,DDD,14600A,7950,589,N88_CESSIONS_DORD,MAJ20_Cascade_ENERGY_F,MIN0810,1462 ISIT BSS Production Sytems (PS),MX_839_PL_MXN,MICH_EPW_GLJRNLINTF,Write-off,23,Professional Resources Ltd,CAD,BRL,942961.53,373.56,0,492.74,0,08/19/2023,08/12/2024,05/04/2025
SMHVA VCX INC,IN,GOSM,Internal,PA,Meridian Solutions Corp,6078100,RIO,14660A,7950,723,N94_ENERGY_F,MAJ09_General_Overhead_V,MIN0965,1444 ISIT Infra Service Line NET (Network),MX_589_PL_MXN,MassAllocation,GL_Payroll_Auto_Reversal,47,Modern Equipment Corp,MXN,USD,393528.94,764.94,0,681.68,0,09/17/2025,11/01/2025,11/01/2025
BHHJW VWN INC,IN,Maestro,Depreciation,PO,Meridian Solutions Corp,6457702,CGR,14661C,7956,567,N91_MASA_F,MAJ20_Allocation_MASA_F,MIN0511,9650 Other operational expenses & revenues,MX_839_PL_MXN,MassAllocation,Depreciation,3,Quality Components Ltd,USD,MXN,88528.77,157.95,0,172.5,0,08/28/2025,10/25/2025,10/27/2025
DNNXO WZL INC,DIR,DIR,Taxes,AP,TechnoGlobal Industries,6135700,DDD,14661C,7950,796,N23_FE_TRAVEL_F,MAJ20_Cascade_ENERGY_V,MIN2062,1464 ISIT BSS Research & development (RD),US_415_PL_USD,Payables,Purchase Invoices,35,Certified Distribution Corp,MXN,BRL,107972.75,726.92,0,296.17,0,02/04/2023,05/26/2024,08/24/2025
ISWUE KJZ INC,BSS,MASS ALLOC,Internal,PA,Quantum Dynamics Group,6419100,RIO,96500Q,7956,589,N21_FE_V,MAJ10_Advertising_F,MIN0940,9815 Expenses to be reinvoiced or reallocated,MX_839_PL_MXN,,REC,42,Precision Services Co,CAD,MXN,877916.22,144.76,0,261.48,0,07/17/2023,05/10/2024,04/09/2025
BVGPR CNF INC,MQ,EUX,Internal,GL,Quantum Dynamics Group,6110000,PP1,14400C,7950,200,N93_ENERGY_V,MAJ20_Cascade_DEPRECIATION_F,MIN0965,1464 ISIT BSS Research & development (RD),MX_839_PL_USD,,Labor Cost,40,Innovation Industries Corp,GBP,BRL,554259.42,611.29,0,987.71,0,07/10/2024,04/18/2025,07/02/2025
KJCVY RQA INC,MQ,MASS ALLOC,Telecom Data,PO,Meridian Solutions Corp,6813000,RIO,14580A,7950,0,N97_FE_F,MAJ20_Allocation_MASA_F,MIN0710,1462 ISIT BSS Production Sytems (PS),,CLL F189 INTEGRATED RCV,GL_AutoPrepa,7,Premier Manufacturing Co,GBP,BRL,151701.04,620.97,0,980.15,0,06/09/2023,04/11/2024,06/27/2025
DXIOT MKG INC,IN,SC,Taxes,GL,Quantum Dynamics Group,6448704,MTC,14580A,7950,415,N10_MASA_V,MAJ20_Cascade_ENERGY_F,MIN2043,1464 ISIT BSS Research & development (RD),MX_839_PL_MXN,Spreadsheet,GL_Adjustment,2,Excellence Manufacturing,CAD,MXN,94792.7,946.55,0,180.89,0,09/30/2025,10/07/2025,10/07/2025
RGGVY NNV INC,IN,QPO,Salaries,INV,TechnoGlobal Industries,6437100,MAN,14580A,7950,723,N93_ENERGY_V,MAJ05_Maintenance_V,MIN0940,1440 ISIT Infra Data centre & applications platforms (DAP),BR_414_PL_BRL,Payables,CIP Adjustment,9,Modern Equipment Corp,CAD,MXN,769396.04,630.78,0,10.05,0,12/01/2024,01/31/2025,03/27/2025
WCVPC ULK INC,MQ,ACC,Other expenses,AP,TechnoGlobal Industries,6251000,LAV,14560B,7956,200,N21_FE_V,MAJ16_Restructuring,MIN0710,1464 ISIT BSS Research & development (RD),MX_839_PL_USD,Recurring,GL_Payroll_Auto_Reversal,7,Elite Engineering Services,BRL,MXN,754176.55,443.9,0,829.9,0,01/12/2023,01/25/2024,08/20/2025
YVYWJ HJM INC,MQ,RD,Travels,INV,TechnoGlobal Industries,6743000,PP1,14320F,7956,200,N24_FE_MISC_INCOME_F,MAJ03_Temporary_Other_Labor_V,MIN1510,9815 Expenses to be reinvoiced or reallocated,MX_589_PL_MXN,Recurring,GL_Accrual_Auto_Reversal,44,Quality Components Ltd,BRL,MXN,398602.2,134.69,0,946.35,0,11/28/2023,04/20/2024,12/20/2024
QWTGX JBU INC,DIR,EC,Training,AP,Meridian Solutions Corp,6438714,DDD,14320J,7950,200,N11_MASA_F,MAJ05_Maintenance_F,MIN0916,9815 Expenses to be reinvoiced or reallocated,BR_414_PL_BRL,Recurring,GL_Intercompany,32,Elite Distribution Corp,USD,MXN,671356.3,70.46,0,66.07,0,12/28/2024,08/31/2025,09/25/2025
UQMZJ VFM INC,DIR,Maestro,Invoices sent,INV,Apex Innovations Ltd,6458702,MAN,14480B,7950,200,N94_ENERGY_F,MAJ16_Restructuring,MIN2005,9650 Other operational expenses & revenues,,Projects,GL_Equity,11,Superior Quality Goods,BRL,CAD,490146.76,699.93,0,633.13,0,05/24/2024,06/27/2025,09/02/2025
JLKMZ GAP INC,BSS,D1 DAP,Telecom Voice,PA,Nexus Enterprise Holdings,6417205,DDD,14400C,7950,0,N21_FE_V,MAJ05_Maintenance_V,MIN2040,1448 ISIT Infra Transverse operations (GOM),,CLL F189 INTEGRATED RCV,GL_Equity,39,Premier Manufacturing Co,BRL,CAD,774685.41,363.94,0,326.11,0,03/04/2025,03/19/2025,10/02/2025
SSONN PDE INC,DIR,Group EC,Salaries,AP,Meridian Solutions Corp,6457702,MAN,96501B,7956,723,N88_CESSIONS_DORD,MAJ21_Allocation_DORD,MIN0936,1458 ISIT BSS Entreprises Services (ES),CA_407_PL_CAD,Spreadsheet,GL_Adjustment,10,Integrated Solutions Ltd,EUR,USD,531081.98,796.76,0,700.29,0,12/03/2023,03/26/2025,10/06/2025
XNDVE FMG INC,MQ,OTHER OP,Salaries,PA,Meridian Solutions Corp,6438010,MAN,14560B,7950,589,N23_FE_TRAVEL_F,MAJ09_General_Overhead_V,MIN0950,1466 ISIT BSS Supply Chain (SC),MX_839_PL_MXN,Receivables,Labor Cost,27,Advanced Systems Group,EUR,CAD,183426.66,99.27,0,891.28,0,12/22/2023,06/24/2025,09/19/2025
PQZHG MYA INC,DIR,RD,Taxes,PA,Nexus Enterprise Holdings,6447701,MAN,14580B,7956,567,N99_DEPRECIATION_F,MAJ11_Income,MIN0410,1436 ISIT Infra Service Line EUX (End User Experience),BR_414_PL_BRL,Projects,Retirement,16,Prime Logistics Partners,GBP,MXN,369733.73,585.71,0,202.69,0,12/23/2024,06/01/2025,08/26/2025
UQMZJ VFM INC,IN,AFFILIATE,Travels,PO,Quantum Dynamics Group,6457208,MTC,14560B,7950,796,N30_ENERGY_V,MAJ16_FA_Disposal,MIN2063,1464 ISIT BSS Research & development (RD),MX_839_PL_USD,MassAllocation,Debit Memos,14,Dynamic Solutions Group,GBP,USD,896382.27,208.79,0,686.5,0,03/23/2023,11/02/2024,03/10/2025
VAQBY EJY INC,BSS,OTHER OP,Salaries,GL,TechnoGlobal Industries,6458202,RES,14600B,7950,409,N87_FE_F,MAJ20_Allocation_FE_F,MIN0435,9815 Expenses to be reinvoiced or reallocated,,Payables,GL_Financial_AutoReversal,1,Modern Solutions LLC,GBP,USD,427907.9,161.41,0,147.06,0,04/02/2025,10/15/2025,10/20/2025
OCHJR UKJ INC,IN,EC,Salaries,INV,Quantum Dynamics Group,9820291,RES,14480A,7950,409,N23_FE_TRAVEL_F,MAJ16_FA_Disposal,MIN0320,1468 ISIT BSS Management,BR_414_PL_BRL,Payables,GL_Supplier_Auto_Reversal,8,Professional Services Corp,CAD,USD,556475.05,168.48,0,594.63,0,02/27/2025,08/12/2025,09/06/2025
HJDBJ YHW INC,DIR,ACC,Other expenses,PA,Quantum Dynamics Group,6437110,MXA,14320H,7950,409,N24_FE_MISC_INCOME_F,MAJ04_Salary_Labor_F,MIN2072,1470 ISIT BSS IS Region managers (ISRM),MX_589_PL_MXN,Payables,Write-off,23,Progressive Technologies,GBP,CAD,61091.34,544.62,0,290.36,0,06/08/2023,01/18/2024,10/27/2024
LUBYA EVA INC,MQ,NET,Taxes,PO,Apex Innovations Ltd,6075000,DDD,14520A,7950,407,N70_DEPRECIATION_F,MAJ20_Allocation_FE_F,MIN1110,1432 ISIT Region Direction,MX_839_PL_MXN,,Misc Receipts,26,Excellence Manufacturing,EUR,CAD,383403.96,297.18,0,118.53,0,06/13/2023,12/04/2024,02/19/2025
FBTIF RBQ INC,DIR,EC,Invoices sent,AP,Meridian Solutions Corp,6447703,MAN,14600B,7950,0,N97_FE_F,MAJ20_Cascade_DEPRECIATION_F,MIN0410,1444 ISIT Infra Service Line NET (Network),MX_589_PL_MXN,,Adjustment,35,Certified Distribution Corp,EUR,CAD,208413.68,132.49,0,669.28,0,10/06/2025,10/26/2025,11/01/2025
IPIUW HAI INC,MQ,OPEN,Telecom Data,PA,Quantum Dynamics Group,6748000,PPC,14360A,7950,723,N88_CESSIONS_DORD,MAJ05_Maintenance_V,MIN0521,1448 ISIT Infra Transverse operations (GOM),MX_839_PL_MXN,Projects,Addition,5,Universal Products LLC,CAD,BRL,592201.42,430.59,0,568.06,0,12/13/2023,03/25/2025,08/03/2025
BCGVM PJG INC,IN,EUX,Salaries,PA,Apex Innovations Ltd,6240000,MXA,14400A,7956,723,N94_ENERGY_F,MAJ02_Prod_Maint_Wages_V,MIN0965,1460 ISIT BSS Methods & Sales (MS),CA_407_PL_CAD,Projects,GL_Payroll_Auto_Reversal,23,Integrated Manufacturing,EUR,BRL,678797.06,616.83,0,159.0,0,04/26/2025,06/26/2025,09/26/2025
TYLGL WIP INC,IN,Communications,Invoices sent,PO,Meridian Solutions Corp,6418707,PPC,14320G,7950,796,N99_DEPRECIATION_F,MAJ05_Maintenance_V,MIN1510,1440 ISIT Infra Data centre & applications platforms (DAP),MX_839_PL_USD,Manual,Addition,26,First Class Manufacturing,USD,BRL,402155.15,298.44,0,616.5,0,02/13/2024,07/22/2024,11/09/2024
ABJBT CAJ INC,IN,SC,Maintenance & Rental,PO,Nexus Enterprise Holdings,6448201,MXA,14320G,7956,0,N10_MASA_V,MAJ05_Maintenance_V,MIN0845,1440 ISIT Infra Data centre & applications platforms (DAP),US_415_PL_USD,Spreadsheet,GL_Equity,39,Reliable Manufacturing Group,USD,CAD,535510.35,282.3,0,729.75,0,12/10/2023,06/02/2024,10/28/2024
MMSIT ZBK INC,MQ,D1 DAP,Depreciation,AP,Meridian Solutions Corp,6237000,LAV,14320F,7950,0,N10_MASA_V,MAJ05_Maintenance_F,MIN2063,1432 ISIT Region Direction,US_415_PL_USD,MICH_CAW_GLJRNLINTF,Sales Invoices,43,Quality Components Ltd,GBP,USD,443852.63,623.47,0,697.15,0,06/07/2023,06/14/2024,09/13/2025
VWKWB ZAI INC,IN,EUX,Internal,PO,Quantum Dynamics Group,6436714,GRU,14720A,7956,796,N11_MASA_F,MAJ02_Prod_Maint_Wages_V,MIN2063,1470 ISIT BSS IS Region managers (ISRM),CA_407_PL_CAD,MICH_EPW_GLJRNLINTF,Reclass,26,Optimal Resources Inc,CAD,USD,109844.06,193.97,0,443.27,0,12/13/2024,07/09/2025,10/25/2025
IDMOV UHW INC,BSS,Group EUX,Depreciation,GL,TechnoGlobal Industries,6447701,PPC,14680C,7950,511,N11_MASA_F,MAJ02_Prod_Maint_Wages_V,MIN1630,1448 ISIT Infra Transverse operations (GOM),BR_414_PL_BRL,MICH_CAW_GLJRNLINTF,Retirement,49,Premier Logistics Co,USD,CAD,403791.89,412.89,0,866.08,0,12/31/2024,12/31/2024,08/30/2025
UJISA PZT INC,BSS,ES,Salaries,AP,TechnoGlobal Industries,6427100,GRU,14720A,7950,567,N81_MASA_F,MAJ05_Maintenance_F,MIN0830,9650 Other operational expenses & revenues,CA_407_PL_CAD,,Sales Invoices,26,Mega Distribution Group,MXN,USD,182852.9,686.87,0,618.97,0,06/25/2025,08/29/2025,10/13/2025
WTXAX SPR INC,BSS,ACC,Telecom Voice,PA,TechnoGlobal Industries,6738040,DDD,14720A,7950,511,N81_MASA_F,MAJ20_Cascade_ENERGY_V,MIN0511,1464 ISIT BSS Research & development (RD),CA_407_PL_CAD,Spreadsheet,GL_Equity,2,Prime Components Group,BRL,CAD,687475.22,401.91,0,787.17,0,09/17/2024,04/07/2025,07/21/2025
XIRPT LDY INC,DIR,GOSM,Depreciation,PA,Quantum Dynamics Group,6438110,RES,14320G,7956,796,N30_ENERGY_V,MAJ20_Allocation_FE_F,MIN0415,1432 ISIT Region Direction,MX_839_PL_USD,MICH_CAW_GLJRNLINTF,GL_Payroll_Auto_Reversal,9,Precision Parts Corp,CAD,CAD,727819.39,919.69,0,624.51,0,03/08/2025,03/21/2025,10/24/2025
ROCKG FUI INC,IN,Infra - Projects,Taxes,PA,TechnoGlobal Industries,6748000,MXA,14720A,7956,511,N70_DEPRECIATION_F,MAJ10_Advertising_F,MIN0918,1432 ISIT Region Direction,BR_414_PL_BRL,MassAllocation,GL_Financial_AutoReversal,6,Quality First Industries,USD,BRL,367918.42,966.63,0,977.5,0,08/10/2024,07/12/2025,09/05/2025
NJPWT RGP INC,BSS,NET,Training,AP,Meridian Solutions Corp,6210000,GRU,14480A,7956,796,N87_FE_F,MAJ03_Temporary_Other_Labor_V,MIN0936,9828 Other operational expenses & revenue non allocated,MX_589_PL_MXN,Manual,GL_Intercompany,17,Advanced Systems Group,EUR,BRL,64440.5,297.87,0,996.7,0,01/15/2023,07/24/2024,12/21/2024
WGXXI GDV INC,MQ,SC,Invoices sent,AP,Nexus Enterprise Holdings,6467701,MTC,96501B,7950,796,N99_DEPRECIATION_F,MAJ06_Utilities_Energy_V,MIN1510,1462 ISIT BSS Production Sytems (PS),CA_407_PL_CAD,Spreadsheet,Write-off,17,Professional Resources Ltd,USD,CAD,159597.31,880.98,0,655.56,0,01/11/2023,04/11/2025,10/08/2025
NWQXI RXG INC,DIR,SC,Capitalized production (PRIM),AP,Apex Innovations Ltd,6436115,CGR,14340A,7956,407,N81_MASA_F,MAJ10_Advertising_F,MIN0510,1462 ISIT BSS Production Sytems (PS),US_415_PL_USD,Cost Management,Interface,36,Universal Products LLC,EUR,CAD,719179.77,818.77,0,448.4,0,08/04/2024,09/15/2024,08/07/2025
